344,Dragonheart(1996),3.0
344,ShallWeDance?(1996),5.0
344,Sabrina(1954),4.0
344,MyBestFriend'sWedding(1997),4.0
344,AddictedtoLove(1997),3.0
344,Breakdown(1997),3.0
344,Maverick(1994),3.0
344,MyLeftFoot(1989),4.0
344,GoodWillHunting(1997),5.0
344,BeforeSunrise(1995),4.0
344,RomanHoliday(1953),5.0
344,GroundhogDay(1993),4.0
344,Ran(1985),4.0
344,DownPeriscope(1996),2.0
344,WhenWeWereKings(1996),5.0
344,WillyWonkaandtheChocolateFactory(1971),5.0
344,SleeplessinSeattle(1993),3.0
344,Freeway(1996),1.0
344,IndianaJonesandtheLastCrusade(1989),4.0
344,WhenHarryMetSally...(1989),4.0
344,LoneStar(1996),5.0
344,AsGoodAsItGets(1997),4.0
344,ToyStory(1995),3.0
344,Clueless(1995),5.0
344,Unforgiven(1992),4.0
344,FemalePerversions(1996),2.0
344,Terminator2:JudgmentDay(1991),4.0
344,MyFellowAmericans(1996),3.0
344,RiverWildThe(1994),3.0
344,Secrets&Lies(1996),5.0
344,StrictlyBallroom(1992),5.0
344,FirstWivesClubThe(1996),3.0
344,Twister(1996),3.0
344,RemainsoftheDayThe(1993),4.0
344,MightyAphrodite(1995),3.0
344,Aladdin(1992),4.0
344,QuickandtheDeadThe(1995),2.0
344,WrongTrousersThe(1993),5.0
344,Othello(1995),3.0
344,LeavingLasVegas(1995),4.0
344,CableGuyThe(1996),1.0
344,Heat(1995),4.0
344,PhiladelphiaStoryThe(1940),4.0
344,WingsoftheDoveThe(1997),4.0
344,WizardofOzThe(1939),4.0
344,Highlander(1986),3.0
344,BeautifulGirls(1996),3.0
344,Antonia'sLine(1995),4.0
344,ForrestGump(1994),2.0
344,ShawshankRedemptionThe(1994),5.0
344,FierceCreatures(1997),2.0
344,SecretofRoanInishThe(1994),4.0
344,Contact(1997),3.0
344,EveryoneSaysILoveYou(1996),1.0
344,FatheroftheBridePartII(1995),2.0
345,GroundhogDay(1993),3.0
345,SleeplessinSeattle(1993),4.0
345,RaidersoftheLostArk(1981),4.0
345,JamesandtheGiantPeach(1996),2.0
345,WillyWonkaandtheChocolateFactory(1971),5.0
345,Secrets&Lies(1996),5.0
345,CityofLostChildrenThe(1995),2.0
345,Peoplevs.LarryFlyntThe(1996),4.0
345,InventingtheAbbotts(1997),3.0
345,EmpireStrikesBackThe(1980),4.0
345,WhenHarryMetSally...(1989),5.0
345,Batman(1989),3.0
345,BeauticianandtheBeastThe(1997),2.0
345,Vertigo(1958),4.0
345,ThatThingYouDo!(1996),3.0
345,IntheNameoftheFather(1993),4.0
345,TimetoKillA(1996),3.0
345,Michael(1996),3.0
345,BreakingtheWaves(1996),5.0
345,AptPupil(1998),5.0
345,BadGirls(1994),2.0
345,ConAir(1997),3.0
345,Emma(1996),4.0
345,TinCup(1996),4.0
345,FriedGreenTomatoes(1991),5.0
345,ChasingAmy(1997),4.0
345,I.Q.(1994),3.0
345,Fargo(1996),5.0
345,Desperado(1995),4.0
345,L.A.Confidential(1997),5.0
345,ToyStory(1995),3.0
345,BrothersMcMullenThe(1995),3.0
345,ShawshankRedemptionThe(1994),5.0
345,AgeofInnocenceThe(1993),4.0
345,WizardofOzThe(1939),5.0
345,ApartmentThe(1960),3.0
345,PrettyWoman(1990),4.0
345,RomyandMichele'sHighSchoolReunion(1997),3.0
345,FirmThe(1993),3.0
345,AddictedtoLove(1997),3.0
345,KisstheGirls(1997),1.0
345,DieHard:WithaVengeance(1995),3.0
345,HomefortheHolidays(1995),3.0
345,SilenceoftheLambsThe(1991),5.0
345,Crash(1996),1.0
345,WingsoftheDoveThe(1997),5.0
345,ToGillianonHer37thBirthday(1996),4.0
345,MidnightintheGardenofGoodandEvil(1997),3.0
345,MarsAttacks!(1996),3.0
345,Multiplicity(1996),4.0
345,GoodWillHunting(1997),5.0
345,SpitfireGrillThe(1996),5.0
345,Muriel'sWedding(1994),4.0
345,WhenaManLovesaWoman(1994),3.0
345,NowandThen(1995),3.0
345,Speed(1994),4.0
345,GhostandtheDarknessThe(1996),3.0
345,CinemaParadiso(1988),5.0
345,NightFallsonManhattan(1997),3.0
345,Disclosure(1994),3.0
345,SurvivingPicasso(1996),4.0
345,CityHall(1996),3.0
345,Barcelona(1994),4.0
345,SoundofMusicThe(1965),5.0
345,Fathers'Day(1997),2.0
345,Traveller(1997),4.0
345,LiarLiar(1997),3.0
345,BeautyandtheBeast(1991),3.0
345,OldYeller(1957),4.0
345,Kids(1995),4.0
345,FugitiveThe(1993),4.0
345,DoloresClaiborne(1994),3.0
345,TinDrumThe(BlechtrommelDie)(1979),4.0
345,Phenomenon(1996),3.0
345,ForrestGump(1994),4.0
345,GetShorty(1995),4.0
345,MyBestFriend'sWedding(1997),4.0
345,ChamberThe(1996),2.0
345,Manny&Lo(1996),4.0
345,BreakfastatTiffany's(1961),4.0
345,HudsuckerProxyThe(1994),4.0
345,AirForceOne(1997),3.0
345,Smoke(1995),3.0
345,RealityBites(1994),3.0
345,AfricanQueenThe(1951),4.0
345,JerryMaguire(1996),4.0
345,Amadeus(1984),5.0
345,Ransom(1996),4.0
345,Dante'sPeak(1997),3.0
345,MirrorHasTwoFacesThe(1996),3.0
345,ToDieFor(1995),4.0
345,ChasingAmy(1997),4.0
345,Threesome(1994),3.0
345,SixDegreesofSeparation(1993),4.0
345,SearchingforBobbyFischer(1993),5.0
345,FrenchKiss(1995),3.0
345,Copycat(1995),3.0
345,WaitingforGuffman(1996),5.0
345,GrossePointeBlank(1997),5.0
345,ShiningThe(1980),4.0
345,EyeforanEye(1996),3.0
345,NetThe(1995),2.0
345,WyattEarp(1994),2.0
345,RemainsoftheDayThe(1993),4.0
345,VeryBradySequelA(1996),3.0
345,UsualSuspectsThe(1995),5.0
345,MotherNight(1996),4.0
345,Volcano(1997),2.0
345,IntheLineofFire(1993),4.0
345,QuizShow(1994),4.0
345,IndianaJonesandtheLastCrusade(1989),4.0
345,OneFineDay(1996),3.0
345,Swingers(1996),5.0
345,Clerks(1994),2.0
345,WithHonors(1994),3.0
345,ReturnoftheJedi(1983),4.0
346,RoomwithaViewA(1986),3.0
346,Devil'sOwnThe(1997),4.0
346,Stargate(1994),3.0
346,GetShorty(1995),4.0
346,Godfather:PartIIThe(1974),3.0
346,ImmortalBeloved(1994),1.0
346,Desperado(1995),5.0
346,CapeFear(1991),3.0
346,FromDuskTillDawn(1996),1.0
346,ManWithoutaFaceThe(1993),3.0
346,PrivateBenjamin(1980),2.0
346,JerryMaguire(1996),4.0
346,MaryShelley'sFrankenstein(1994),3.0
346,FirstKid(1996),2.0
346,BrokenArrow(1996),4.0
346,AppleDumplingGangThe(1975),2.0
346,Supercop(1992),2.0
346,CrimsonTide(1995),4.0
346,Ransom(1996),4.0
346,ExecutiveDecision(1996),3.0
346,Wolf(1994),3.0
346,Miller'sCrossing(1990),4.0
346,IndianaJonesandtheLastCrusade(1989),4.0
346,IntheLineofFire(1993),4.0
346,Dave(1993),3.0
346,AbsolutePower(1997),5.0
346,Sliver(1993),2.0
346,WeekendatBernie's(1989),2.0
346,MuchAdoAboutNothing(1993),4.0
346,OnlyYou(1994),3.0
346,HomeAlone(1990),3.0
346,JudgmentNight(1993),4.0
346,JackieChan'sFirstStrike(1996),3.0
346,LastoftheMohicansThe(1992),4.0
346,AnotherStakeout(1993),3.0
346,LongKissGoodnightThe(1996),4.0
346,DieHard:WithaVengeance(1995),4.0
346,L.A.Confidential(1997),3.0
346,BlownAway(1994),5.0
346,OperationDumboDrop(1995),2.0
346,Heat(1995),4.0
346,Platoon(1986),3.0
346,BatmanForever(1995),4.0
346,GeorgeoftheJungle(1997),2.0
346,BladeRunner(1982),4.0
346,20000LeaguesUndertheSea(1954),4.0
346,FieldofDreams(1989),3.0
346,RockThe(1996),4.0
346,DoorsThe(1991),4.0
346,RealGenius(1985),3.0
346,HardTarget(1993),4.0
346,ReturnoftheJedi(1983),5.0
346,BlackSheep(1996),3.0
346,EmpireStrikesBackThe(1980),5.0
346,DonnieBrasco(1997),3.0
346,ReservoirDogs(1992),4.0
346,FirmThe(1993),4.0
346,It'saWonderfulLife(1946),5.0
346,Fargo(1996),3.0
346,Alien(1979),4.0
346,RobRoy(1995),4.0
346,Outbreak(1995),4.0
346,GriftersThe(1990),3.0
346,GameThe(1997),4.0
346,FifthElementThe(1997),3.0
346,UnderSiege2:DarkTerritory(1995),4.0
346,LeavingLasVegas(1995),1.0
346,SuddenDeath(1995),3.0
346,MontyPythonandtheHolyGrail(1974),4.0
346,Seven(Se7en)(1995),4.0
346,NightmareBeforeChristmasThe(1993),1.0
346,DieHard(1988),4.0
346,GodfatherThe(1972),5.0
346,AceVentura:PetDetective(1994),3.0
346,E.T.theExtra-Terrestrial(1982),4.0
346,Pollyanna(1960),1.0
346,ShawshankRedemptionThe(1994),4.0
346,Madonna:TruthorDare(1991),1.0
346,Jaws(1975),2.0
346,FourRooms(1995),3.0
346,NightmareonElmStreetA(1984),2.0
346,SexLiesandVideotape(1989),3.0
346,TrialandError(1997),4.0
346,Assassins(1995),4.0
346,TopGun(1986),3.0
346,CrowThe(1994),3.0
346,GoodTheBadandTheUglyThe(1966),4.0
346,AbyssThe(1989),3.0
346,BasicInstinct(1992),4.0
346,DeadPoetsSociety(1989),3.0
346,SleeplessinSeattle(1993),4.0
346,Terminator2:JudgmentDay(1991),5.0
346,BootDas(1981),5.0
346,ClearandPresentDanger(1994),5.0
346,DieHard2(1990),3.0
346,YoungGunsII(1990),1.0
346,Casino(1995),4.0
347,CoolRunnings(1993),3.0
347,DieHard(1988),5.0
347,JungleBookThe(1994),3.0
347,YoungFrankenstein(1974),2.0
347,IntheNameoftheFather(1993),1.0
347,DoubleTeam(1997),1.0
347,PeacemakerThe(1997),3.0
347,Dante'sPeak(1997),1.0
347,WhenHarryMetSally...(1989),3.0
347,RefThe(1994),5.0
347,Scream(1996),5.0
347,ConspiracyTheory(1997),4.0
347,OuttoSea(1997),1.0
347,Dragonheart(1996),5.0
347,UpCloseandPersonal(1996),4.0
347,PrincessBrideThe(1987),2.0
347,Sneakers(1992),5.0
347,JurassicPark(1993),5.0
347,Schindler'sList(1993),3.0
347,AbsolutePower(1997),5.0
347,EnglishPatientThe(1996),3.0
347,StarTrekIV:TheVoyageHome(1986),4.0
347,TwelveMonkeys(1995),4.0
347,Terminator2:JudgmentDay(1991),4.0
347,ProfessionalThe(1994),5.0
347,ManWithoutaFaceThe(1993),2.0
347,FieldofDreams(1989),4.0
347,PulpFiction(1994),5.0
347,Phenomenon(1996),5.0
347,TrueLies(1994),4.0
347,Maverick(1994),2.0
347,Kingpin(1996),5.0
347,Trainspotting(1996),4.0
347,DazedandConfused(1993),5.0
347,GodfatherThe(1972),5.0
347,SilenceoftheLambsThe(1991),5.0
347,WillyWonkaandtheChocolateFactory(1971),3.0
347,SlingBlade(1996),4.0
347,Heat(1995),5.0
347,EmpireStrikesBackThe(1980),5.0
347,UnderSiege(1992),5.0
347,FourWeddingsandaFuneral(1994),2.0
347,Godfather:PartIIThe(1974),5.0
347,Platoon(1986),5.0
347,FirmThe(1993),5.0
347,Fantasia(1940),4.0
347,BeavisandButt-headDoAmerica(1996),5.0
347,ClientThe(1994),5.0
347,CrossingGuardThe(1995),3.0
347,Rudy(1993),2.0
347,FromDuskTillDawn(1996),4.0
347,LeavingLasVegas(1995),3.0
347,GameThe(1997),5.0
347,StarWars(1977),5.0
347,ConAir(1997),3.0
347,Hamlet(1996),5.0
347,BridgesofMadisonCountyThe(1995),1.0
347,ThingstoDoinDenverwhenYou'reDead(1995),4.0
347,Aliens(1986),3.0
347,StandbyMe(1986),5.0
347,Devil'sOwnThe(1997),5.0
347,ChainReaction(1996),2.0
347,FierceCreatures(1997),3.0
347,FanThe(1996),2.0
347,Fargo(1996),3.0
347,JackalThe(1997),4.0
347,Alien(1979),3.0
347,GroundhogDay(1993),4.0
347,Unforgiven(1992),5.0
347,Ransom(1996),5.0
347,Carlito'sWay(1993),5.0
347,FullMetalJacket(1987),5.0
347,PerfectWorldA(1993),5.0
347,TerminatorThe(1984),4.0
347,NightmareBeforeChristmasThe(1993),1.0
347,BigNight(1996),2.0
347,GoodTheBadandTheUglyThe(1966),5.0
347,ShiningThe(1980),4.0
347,DownPeriscope(1996),1.0
347,Cinderella(1950),4.0
347,Diabolique(1996),2.0
347,IndianaJonesandtheLastCrusade(1989),4.0
347,Aladdin(1992),4.0
347,ApocalypseNow(1979),5.0
347,IndependenceDay(ID4)(1996),3.0
347,2DaysintheValley(1996),3.0
347,TinCup(1996),3.0
347,GhostandtheDarknessThe(1996),3.0
347,GetShorty(1995),4.0
347,LongKissGoodnightThe(1996),4.0
347,BluesBrothersThe(1980),5.0
347,BrokenArrow(1996),4.0
347,JerryMaguire(1996),4.0
347,NuttyProfessorThe(1996),5.0
347,EventHorizon(1997),1.0
347,JackieChan'sFirstStrike(1996),2.0
347,Casino(1995),5.0
347,OneFlewOvertheCuckoo'sNest(1975),5.0
347,SuddenDeath(1995),1.0
340,ButchCassidyandtheSundanceKid(1969),4.0
340,ToyStory(1995),5.0
340,Mission:Impossible(1996),5.0
340,EscapetoWitchMountain(1975),5.0
340,Ben-Hur(1959),5.0
340,Patton(1970),4.0
340,Ghost(1990),4.0
340,BonnieandClyde(1967),1.0
340,LionKingThe(1994),5.0
340,Sabrina(1954),4.0
340,FoxandtheHoundThe(1981),5.0
340,PrincessBrideThe(1987),5.0
340,ParentTrapThe(1961),5.0
340,SomewhereinTime(1980),2.0
340,HaroldandMaude(1971),1.0
340,SecretGardenThe(1993),3.0
340,ApocalypseNow(1979),3.0
340,Bananas(1971),2.0
340,NorthbyNorthwest(1959),5.0
340,M*A*S*H(1970),3.0
340,WinniethePoohandtheBlusteryDay(1968),5.0
340,Miracleon34thStreet(1994),5.0
341,MoneyTalks(1997),4.0
341,LiarLiar(1997),3.0
341,SoulFood(1997),5.0
341,BootyCall(1997),3.0
341,Scream(1996),4.0
341,FireDownBelow(1997),5.0
341,IKnowWhatYouDidLastSummer(1997),3.0
341,GangRelated(1997),2.0
341,187(1997),5.0
341,Scream2(1997),4.0
341,HowtoBeaPlayer(1997),4.0
342,WaitingforGuffman(1996),4.0
342,ToKillaMockingbird(1962),4.0
342,MinaTannenbaum(1994),5.0
342,Miller'sCrossing(1990),3.0
342,JerryMaguire(1996),4.0
342,EyeforanEye(1996),2.0
342,Brazil(1985),5.0
342,BoxingHelena(1993),1.0
342,BeavisandButt-headDoAmerica(1996),3.0
342,Aladdin(1992),4.0
342,QuizShow(1994),5.0
342,GrandDayOutA(1992),5.0
342,ManchurianCandidateThe(1962),5.0
342,KidsintheHall:BrainCandy(1996),4.0
342,Love!Valour!Compassion!(1997),3.0
342,She'stheOne(1996),1.0
342,SecretGardenThe(1993),4.0
342,CoolHandLuke(1967),4.0
342,Kalifornia(1993),3.0
342,Sabrina(1995),2.0
342,HeavenlyCreatures(1994),5.0
342,Manhattan(1979),5.0
342,TrueRomance(1993),4.0
342,Marvin'sRoom(1996),3.0
342,Fear(1996),2.0
342,Love&HumanRemains(1993),1.0
342,CraftThe(1996),3.0
342,ClockworkOrangeA(1971),5.0
342,SoundofMusicThe(1965),5.0
342,MightyAphrodite(1995),3.0
342,StealingBeauty(1996),1.0
342,CitizenKane(1941),4.0
342,Kids(1995),1.0
342,GlengarryGlenRoss(1992),3.0
342,PortraitofaLadyThe(1996),3.0
342,ImmortalBeloved(1994),3.0
342,BeingThere(1979),4.0
342,FrightenersThe(1996),5.0
342,GrossePointeBlank(1997),3.0
342,ThisIsSpinalTap(1984),5.0
342,RomyandMichele'sHighSchoolReunion(1997),1.0
342,Mr.Holland'sOpus(1995),3.0
342,Apollo13(1995),2.0
342,TimetoKillA(1996),1.0
342,In&Out(1997),5.0
342,Babe(1995),4.0
342,BreakfastatTiffany's(1961),5.0
342,DeadPoetsSociety(1989),3.0
342,AdventuresofPriscillaQueenoftheDesertThe(1994),3.0
342,Trust(1990),3.0
342,Face/Off(1997),3.0
342,SpankingtheMonkey(1994),3.0
342,Phenomenon(1996),2.0
342,YoungPoisoner'sHandbookThe(1995),5.0
342,AddictedtoLove(1997),3.0
342,RaisingArizona(1987),4.0
342,PicturePerfect(1997),3.0
342,EdWood(1994),5.0
342,M(1931),5.0
342,Nowhere(1997),3.0
342,SomeLikeItHot(1959),5.0
342,YoungFrankenstein(1974),4.0
342,CloseShaveA(1995),5.0
342,Heathers(1989),5.0
342,VeryBradySequelA(1996),3.0
342,Miracleon34thStreet(1994),4.0
342,AmericanPresidentThe(1995),1.0
342,WelcometotheDollhouse(1995),4.0
342,ShallWeDance?(1996),5.0
342,FourRooms(1995),2.0
342,LiarLiar(1997),3.0
342,LeavingLasVegas(1995),3.0
342,It'saWonderfulLife(1946),4.0
342,RagingBull(1980),4.0
342,CatonaHotTinRoof(1958),5.0
342,Muriel'sWedding(1994),5.0
342,IntheCompanyofMen(1997),2.0
342,She'sSoLovely(1997),1.0
342,PallbearerThe(1996),2.0
342,WhenHarryMetSally...(1989),5.0
342,ParadiseLost:TheChildMurdersatRobinHoodHills(1996),5.0
342,FullMetalJacket(1987),3.0
342,Chinatown(1974),4.0
342,Evita(1996),2.0
342,WrongTrousersThe(1993),5.0
342,Sleeper(1973),4.0
342,Jude(1996),5.0
342,SleeplessinSeattle(1993),1.0
342,BladeRunner(1982),3.0
342,Wallace&Gromit:TheBestofAardmanAnimation(1996),5.0
342,Swingers(1996),3.0
342,Sabrina(1954),5.0
342,FirstWivesClubThe(1996),4.0
342,UsualSuspectsThe(1995),5.0
342,Trainspotting(1996),5.0
342,FishCalledWandaA(1988),4.0
342,Clerks(1994),3.0
342,2DaysintheValley(1996),3.0
342,LostHighway(1997),1.0
342,CitizenRuth(1996),3.0
342,Bulletproof(1996),3.0
343,BluesBrothersThe(1980),4.0
343,ProfessionalThe(1994),3.0
343,DoloresClaiborne(1994),3.0
343,JurassicPark(1993),5.0
343,BridgesofMadisonCountyThe(1995),2.0
343,TinMen(1987),4.0
343,Godfather:PartIIThe(1974),4.0
343,MulhollandFalls(1996),3.0
343,SenseandSensibility(1995),5.0
343,AngelsandInsects(1995),5.0
343,UsualSuspectsThe(1995),5.0
343,Dr.Strangeloveor:HowILearnedtoStopWorryingandLovetheBomb(1963),5.0
343,FeelingMinnesota(1996),4.0
343,BirdcageThe(1996),2.0
343,SoundofMusicThe(1965),4.0
343,Twister(1996),2.0
343,Casablanca(1942),5.0
343,Ulee'sGold(1997),4.0
343,ReturnofthePinkPantherThe(1974),5.0
343,CircleofFriends(1995),4.0
343,IntheLineofFire(1993),3.0
343,Nixon(1995),5.0
343,CityofLostChildrenThe(1995),5.0
343,Babe(1995),5.0
343,Chinatown(1974),5.0
343,GriftersThe(1990),4.0
343,ReservoirDogs(1992),4.0
343,MotherNight(1996),5.0
343,DeadPoetsSociety(1989),4.0
343,AbyssThe(1989),3.0
343,ButchCassidyandtheSundanceKid(1969),4.0
343,PinkFloyd-TheWall(1982),4.0
343,HoopDreams(1994),3.0
343,LoneStar(1996),4.0
343,CatonaHotTinRoof(1958),5.0
343,ForrestGump(1994),5.0
343,IndependenceDay(ID4)(1996),2.0
343,MadnessofKingGeorgeThe(1994),5.0
343,Spawn(1997),1.0
343,Brazil(1985),5.0
343,ToKillaMockingbird(1962),5.0
343,BigNight(1996),4.0
343,BottleRocket(1996),3.0
343,RaisingArizona(1987),4.0
343,FirmThe(1993),3.0
343,SearchingforBobbyFischer(1993),4.0
343,LostHighway(1997),5.0
343,MuchAdoAboutNothing(1993),4.0
343,MichaelCollins(1996),4.0
343,Sleeper(1973),4.0
343,KillingFieldsThe(1984),3.0
343,DeerHunterThe(1978),5.0
343,Giant(1956),5.0
343,BladeRunner(1982),3.0
343,Peoplevs.LarryFlyntThe(1996),5.0
343,KillingZoe(1994),4.0
343,ShallowGrave(1994),4.0
343,Restoration(1995),4.0
343,ChainReaction(1996),1.0
343,MeninBlack(1997),3.0
343,RemainsoftheDayThe(1993),5.0
343,OnceWereWarriors(1994),4.0
343,OneFlewOvertheCuckoo'sNest(1975),5.0
343,Ulee'sGold(1997),5.0
343,Georgia(1995),3.0
343,CourageUnderFire(1996),4.0
343,LastoftheMohicansThe(1992),3.0
343,UTurn(1997),5.0
343,SoIMarriedanAxeMurderer(1993),4.0
343,Gandhi(1982),5.0
343,BootDas(1981),4.0
343,Smoke(1995),2.0
343,HuntforRedOctoberThe(1990),2.0
343,FourRooms(1995),4.0
343,Emma(1996),4.0
343,GetShorty(1995),5.0
343,Aliens(1986),5.0
343,JamesandtheGiantPeach(1996),3.0
343,SilenceoftheLambsThe(1991),5.0
343,Benny&Joon(1993),4.0
343,TrueLies(1994),3.0
343,RichardIII(1995),4.0
343,AceVentura:PetDetective(1994),3.0
343,TwelveMonkeys(1995),5.0
343,PulpFiction(1994),5.0
343,BrothersMcMullenThe(1995),3.0
343,Schindler'sList(1993),5.0
343,DeadManWalking(1995),5.0
343,MaryShelley'sFrankenstein(1994),3.0
343,LeavingLasVegas(1995),5.0
343,AllAboutEve(1950),5.0
343,LikeWaterForChocolate(Comoaguaparachocolate)(1992),4.0
343,NaturalBornKillers(1994),5.0
343,MontyPython'sLifeofBrian(1979),5.0
343,Jaws(1975),1.0
343,GrandDayOutA(1992),4.0
343,Speed(1994),1.0
343,CloseShaveA(1995),5.0
343,WhiteMan'sBurden(1995),1.0
343,Kingpin(1996),3.0
343,Unforgiven(1992),5.0
343,Batman(1989),4.0
343,Platoon(1986),4.0
343,GroundhogDay(1993),4.0
343,MightyAphrodite(1995),5.0
343,Swingers(1996),4.0
343,Clockers(1995),4.0
343,EnglishPatientThe(1996),4.0
343,Shine(1996),5.0
343,Braveheart(1995),4.0
343,BeingThere(1979),5.0
343,BobRoberts(1992),5.0
343,ColdComfortFarm(1995),5.0
343,LostWorld:JurassicParkThe(1997),4.0
